cd_cnpj;nu_ordem;cd_ramo_atividade;de_ramo_atividade;divisão
14695371000140;0;4120400;CONSTRUCAO DE EDIFICIOS;41
54667761000120;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
84716471000190;0;9329804;EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS;93
07394828000110;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
06866207000120;0;4755501;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;47
13361822000140;0;7810800;FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS;78
10435062000180;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
03745956000100;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
10875660000170;0;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
12647242000150;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
05122840000140;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
07455133000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
05393508000200;0;4623102;COMERCIO ATACADISTA DE COUROS, LAS, PELES E OUTROS SUBPRODUTOS NAOCOMESTIVEIS DE ORIGEM ANIMAL;46
11640666000120;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
80897291000100;0;8112500;CONDOMINIOS PREDIAIS;81
65300725000140;0;4924800;ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
04550345000170;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
90400888135820;0;6422100;BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL;64
03010504000180;0;1359600;FABRICACAO DE OUTROS PRODUTOS TEXTEIS NAO ESPECIFICADOS ANTERIORMENTE;13
52609492000110;0;8130300;ATIVIDADES PAISAGISTICAS;81
13031077000170;0;2539002;SERVICOS DE TRATAMENTO E REVESTIMENTO EM METAIS;25
24369506000130;0;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
10871285000190;0;3329501;SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL;33
14115344000150;0;4712100;COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP;47
06267441000130;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
11334269000120;0;9609206;SERVICOS DE TATUAGEM E COLOCACAO DE PIERCING;96
01998411000180;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
10391475000100;0;4683400;COMERCIO ATACADISTA DE DEFENSIVOS AGRICOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO;46
04745769000190;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
14046884000120;0;4723700;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08705925000140;0;9420100;ATIVIDADES DE ORGANIZACOES SINDICAIS;94
12304442000100;0;4744004;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
03468033000230;0;4530705;COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR;45
74149352000140;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
12392892000100;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
10618339000100;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
13037257000160;0;4721103;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;47
10276705000190;0;8610102;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES;86
13000626000140;0;2512800;FABRICACAO DE ESQUADRIAS DE METAL;25
13180232000110;0;3314707;MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL;33
12141294000150;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
13597931000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
11087610000190;0;6920601;ATIVIDADES DE CONTABILIDADE;69
13067057000150;0;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;70
15699963000100;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
09657718000200;0;113000;CULTIVO DE CANADEACUCAR;11
15736210000110;0;1412601;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;14
14009215000340;0;210101;CULTIVO DE EUCALIPTO;21
08098763000390;0;131800;CULTIVO DE LARANJA;13
08253253001070;0;113000;CULTIVO DE CANADEACUCAR;11
15258006000130;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
05731803000130;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
13304288000130;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
30209985000120;0;4120400;CONSTRUCAO DE EDIFICIOS;41
12419949000100;0;4723700;COMERCIO VAREJISTA DE BEBIDAS;47
10731159000130;0;7490199;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;74
02443747000220;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
94286598000170;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
21555198000140;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
15724160000150;0;5320202;SERVICOS DE ENTREGA RAPIDA;53
07649207000130;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
12435453000120;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
11882899000130;0;7911200;AGENCIAS DE VIAGENS;79
04162614000120;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
08412342000120;0;119906;CRIACAO DE BOVINOS PARA CORTE;11
12688295000110;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL;49
14135955000160;0;5611201;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
15273852000120;0;4321500;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;43
12968941000100;0;6821801;CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS;68
11067994000180;0;4520005;COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES;45
01702985000160;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
14546803000150;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15763353000110;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
06929336000110;0;8219901;FOTOCOPIAS;82
12304400000170;0;4763603;COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS;47
93982387000100;0;1053800;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;10
13276745000120;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
15344536000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
14580059000100;0;4721104;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;47
14796102000170;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
15777785000180;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
15772862000100;0;4520002;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;45
15067056000130;0;3314711;COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUARIO, PARTES E PECAS;33
15070043000110;0;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;82
16733881000190;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13974453000160;0;4713002;COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS;47
01961285000190;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
01105719000150;0;161001;ATIVIDADES DE APOIO A AGRICULTURA NAO ESPECIFICADAS ANTERIORMENTE;16
14413130000160;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
06196227000130;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
15391025000130;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
07358621000190;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
16970341000120;0;6911701;SERVICOS ADVOCATICIOS;69
11189509000140;0;4930201;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
14037425000180;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
13310158000100;0;5611201;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;56
10902191000130;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
12429513000100;0;5912001;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;59
12161254000170;0;5819100;EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS;58
71027692000100;0;6810202;ALUGUEL DE IMOVEIS PROPRIOS;68
15381137000100;0;4614100;CONSULTORIA EM TECNOLOGIA DA INFORMACAO;46
09366249000190;0;8513900;ENSINO FUNDAMENTAL;85
49756836000100;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
20332748000280;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
05871403000120;0;1813099;IMPRESSAO DE MATERIAL PARA OUTROS USOS;18
07457113000160;0;8112500;CONDOMINIOS PREDIAIS;81
15865767000150;0;4763602;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
15870732000100;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
10444534000160;0;8112500;CONDOMINIOS PREDIAIS;81
08439030000100;0;4744004;COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS;47
08524911000120;0;210101;CULTIVO DE EUCALIPTO;21
08806157000110;0;8211300;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;82
09180273000130;0;111302;CRIACAO DE BOVINOS PARA CORTE;11
07426965000190;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
08769760000170;0;7020400;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;70
09443609000100;0;8112500;CONDOMINIOS PREDIAIS;81
07634596000120;0;4921301;TRANSPORTE ESCOLAR;49
15843090000150;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
11630785000100;0;151201;CRIACAO DE BOVINOS PARA CORTE;15
06325408000110;0;2511000;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;25
13964935000130;0;1629301;FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS;16
13888596000150;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
06259564000120;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
11210852000120;0;4723700;BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS;47
00398129000280;0;4753900;COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA;47
00777622000120;0;1053800;FABRICACAO DE SORVETES E OUTROS GELADOS COMESTIVEIS;10
15829744000190;0;9492800;ATIVIDADES DE ORGANIZACOES POLITICAS;94
00497178000190;0;4743100;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
01686022000110;0;4929901;ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
00240897000120;0;4633801;COMERCIO ATACADISTA DE FRUTAS, VERDURAS, RAIZES, TUBERCULOS, HORTALICAS E LEGUMES FRESCOS;46
05762611000190;0;4929902;LOCACAO DE AUTOMOVEIS SEM CONDUTOR;49
13971079000140;0;4541205;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
78228640000140;0;4120400;CONSTRUCAO DE EDIFICIOS;41
14740482000120;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
15400426000100;0;4772500;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;47
12254932000140;0;111302;CULTIVO DE FEIJAO;11
52251956000160;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
13234831000170;0;1340501;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;13
01192642000100;0;4921301;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL;49
05425450000140;0;1521100;FABRICACAO DE ARTIGOS PARA VIAGEM, BOLSAS E SEMELHANTES DE QUALQUER MATERIAL;15
13901059000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
13786583000170;0;4530703;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
15668675000180;0;2319200;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;23
15180770000130;0;4923001;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES;49
10599810000160;0;4721102;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;47
06004435000190;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
13496372000100;0;3299099;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;32
14496844000180;0;3321000;INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS;33
54814363000190;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
11625346000100;0;159802;CRIACAO DE ANIMAIS DE ESTIMACAO;15
96221445000170;0;4744005;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;47
13916014000100;0;4321500;INSTALACAO E MANUTENCAO ELETRICA;43
40869562000190;0;2330301;FABRICACAO DE ESTRUTURAS PREMOLDADAS DE CONCRETO ARMADO, EM SERIE E SOB ENCOMENDA;23
29356458000160;0;4755502;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;47
61479820000100;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
85134807002890;0;4623109;COMERCIO ATACADISTA DE ALIMENTOS PARA ANIMAIS;46
16518117000100;0;5590603;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;55
09166938000150;0;4687701;COMERCIO ATACADISTA DE RESIDUOS DE PAPEL E PAPELAO;46
34023945000140;0;8112500;CONDOMINIOS PREDIAIS;81
53305389000140;0;321301;CRIACAO DE PEIXES EM AGUA DOCE;32
42825778000180;0;4711302;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS;47
33930991000160;0;4530701;COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
73291296000200;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
15048831000100;0;3311200;EDUCACAO PROFISSIONAL DE NIVEL TECNICO;33
38862017000120;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
05627075000110;0;4744002;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;47
07714326000120;0;4771701;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;47
70360862000100;0;4530704;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;45
03017569000310;0;8230001;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;82
51747848000110;0;4755501;COMERCIO VAREJISTA DE TECIDOS;47
15216859000100;0;7319002;MARKETING DIRETO;73
13039643000190;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
05598914000110;0;4743100;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
11384903000130;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
11687658000130;0;8219999;PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE;82
07838933000100;0;4712100;COMERCIO VAREJISTA DE CARNES  ACOUGUES;47
11558770000170;0;7420001;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;74
12232941000130;0;4759801;COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS;47
28538130000100;0;2949201;FABRICACAO DE BANCOS E ESTOFADOS PARA VEICULOS AUTOMOTORES;29
04846542000130;0;4120400;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;41
07944455000880;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
19895424000190;0;8550301;ADMINISTRACAO DE CAIXAS ESCOLARES;85
94153525000100;0;8130300;ATIVIDADES PAISAGISTICAS;81
67744805000110;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
67166678000110;0;9609202;AGENCIAS MATRIMONIAIS;96
04435245000100;0;4761001;COMERCIO VAREJISTA DE LIVROS;47
02246458000150;0;4782202;COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM;47
04611923000130;0;4753900;COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE;47
96715610000140;0;161001;ATIVIDADES DE APOIO A AGRICULTURA NAO ESPECIFICADAS ANTERIORMENTE;16
08415567000130;0;4110700;ALUGUEL DE IMOVEIS PROPRIOS;41
11249768000110;0;4120400;CONSTRUCAO DE EDIFICIOS;41
17184037032070;0;6422100;BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL;64
03145266000110;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
02590454000780;0;1412601;CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA;14
10727037000170;0;3319800;MANUTENCAO E REPARACAO DE EQUIPAMENTOS E PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;33
04299181000150;0;6821802;CORRETAGEM NO ALUGUEL DE IMOVEIS;68
03045003000130;0;4520007;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
07394265000160;0;4789099;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;47
02378722000100;0;8112500;CONDOMINIOS PREDIAIS;81
05686182000110;0;1610201;SERRARIAS COM DESDOBRAMENTO DE MADEIRA;16
16612440000130;0;4789004;COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO;47
15801143000170;0;9430800;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;94
09793241000100;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
00401668000140;0;4120400;CONSTRUCAO DE EDIFICIOS;41
00470282000190;0;7739099;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;77
26448357000120;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
05539110000140;0;5611203;LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES;56
45022217000130;0;4744001;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;47
34028316755090;0;5310501;ATIVIDADES DO CORREIO NACIONAL;53
04339478000100;0;4924800;ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL;49
13289308000140;0;4330404;SERVICOS DE PINTURA DE EDIFICIOS EM GERAL;43
01702172000170;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
05208054000160;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
09151222000180;0;9499500;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
09209066000160;0;8112500;CONDOMINIOS PREDIAIS;81
70162821000100;0;4771702;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, COM MANIPULACAO DE FORMULAS;47
02007395000260;0;4761001;COMERCIO VAREJISTA DE LIVROS;47
60746948296720;0;6422100;BANCOS MULTIPLOS, COM CARTEIRA COMERCIAL;64
01549792000110;0;8112500;CONDOMINIOS PREDIAIS;81
05873796000100;0;6399200;AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTISTICAS;63
11961032000170;0;9001902;PRODUCAO MUSICAL;90
06041113000200;0;4782201;COMERCIO VAREJISTA DE CALCADOS;47
34249508000140;0;4530701;COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
03139422000130;0;4617600;COMERCIO ATACADISTA DE ARTIGOS DE ARMARINHO;46
09442420000100;0;4930202;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
36384303000100;0;4929902;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;49
11333250000160;0;9602501;CABELEIREIROS, MANICURE E PEDICURE;96
47073499000120;0;4774100;COMERCIO VAREJISTA DE ARTIGOS DE OPTICA;47
11529314000100;0;4923001;SERVICO DE TAXI;49
61699567002560;0;8630502;ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES;86
94991874000100;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
93778132000120;0;4520007;COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES;45
06300679000110;0;5911102;ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;59
03748521000110;0;8513900;ENSINO FUNDAMENTAL;85
10573096000130;0;4541205;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;45
05083356000150;0;4618401;OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;46
04629492000130;0;4744099;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;47
12924082000140;0;9602501;ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA;96
15486614000100;0;1622699;APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES;16
07920844000280;0;7722500;ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES;77
06798433000110;0;9521500;REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO;95
38623013000190;0;4712100;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;47
14122439000100;0;4330404;OBRAS DE ALVENARIA;43
26905711000280;0;4781400;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;47
08270543000130;0;9430800;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;94
08664154000190;0;9529105;REPARACAO DE ARTIGOS DO MOBILIARIO;95
05061282000150;0;6920601;ATIVIDADES DE CONTABILIDADE;69
14646820000160;0;5620104;FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR;56
16608307000100;0;7739099;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;77
93277291000140;0;6209100;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;62
14547620000150;0;5320202;SERVICOS DE ENTREGA RAPIDA;53
14739142000180;0;2512800;COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;25
02721159000120;0;1531901;FABRICACAO DE CALCADOS DE COURO;15
